story_id,n_authors,seed_handle,seed_followers,seed_suspicion,seed_in_coord,fringe_seeded,picked_up_by_big,big_handle,lag_to_big_h,early_in_coord,text
1135,2,Buchy749,430.0,0.345,False,True,False,,,0,@C_NyaKundiH Matiangi the thief and chief criminal
1136,2,sally__Caroline,50.0,0.287,False,True,False,,,0,"@Maryian96 The Nyachae lesson is still fresh. Dr. Matiang'i should choose unity over political isolation.

#Wa"
1137,2,baroswahjr,28483.0,0.125,False,False,False,,,0,Senator Jackson Mandago is a Gachagua version of Rift valley ~Mogotio MP Ruben Kiborek https://t.co/uNcA2MUZwG
1138,2,brevin_dede,540.0,0.236,False,True,False,,,0,"@KBCChannel1 Who should be believed Kindiki has been promised,Luos have been promised and now Luhyas sasa nani"
1139,2,HonKamauKabogo,2904.0,0.226,False,False,False,,,0,"William Ruto is a killer in Mt Kenya 

William Ruto is in Thief in Mt Kenya 

William Ruto is a corrupt Shit b"
1140,2,Bygones_24,1955.0,0.145,False,False,False,,,0,@Chalbiwsk The best gift opposition can give kenya is to not challenge Ruto so IEBC can save us some money
1141,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,"President William Ruto on Sunday intensified the political battle for the Mt Kenya region, using a church serv"
1142,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,Manda: The rich but poor island of Lamu https://t.co/XB5XVjTizh
1143,2,Riagahesborn,399.0,0.239,False,True,False,,,0,@pksalasya Are you in opposition or broad based governmment
1144,2,BradPorcellato,77407.0,0.131,False,False,False,,,0,"Rights Group Calls on Kenyans to Join Saba Saba March on July 7, 2026 https://t.co/ZO29y7RViq #Nairobi #Kenya"
1145,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,"Fourteen years after the death of former Vice-President and Internal Security minister Prof George Saitoti, a "
1146,2,RidgeGalana,95.0,0.154,False,True,False,,,0,@Dennis_Itumbi02 One is tempted to think the United opposition is the government and vice versa. The governmen
1147,2,RadioGenKe,6106.0,0.168,False,False,True,Tuko_co_ke,2.5,0,"Deputy President Kithure Kindiki dismisses the opposition’s plans to unite behind one presidential candidate, "
1148,2,EtalePhilip,479158.0,0.066,False,False,True,EtalePhilip,0.0,0,Our brother from Wamunyoro village who never travels beyond the Murima told us that on the Rironi-Nakuru-Mau S
1149,2,abbiezuena,10857.0,0.054,False,False,False,,,0,"They forgot to add his son Alvin Habwe who is on the board of Kenya railway!!
Tuko Rada Sana.
#RutoMustGo http"
1150,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,Scramble for Equalisation Fund billions as CRA review reopens county battle https://t.co/RAYPDqEzjb
1151,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,Somalia’s allies push for talks as election rhetoric cools https://t.co/DzXzfxj3DN
1152,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,"OPINION: Should tall buildings around Wilson Airport be demolished?
https://t.co/yVjJ0QDqCV"
1153,2,lawrencekitema,333974.0,0.153,False,False,True,lawrencekitema,0.0,0,"The Rironi–Nakuru–Mau Summit Highway (A8) is steadily taking shape, marking a major milestone in the transform"
1154,2,MoraraKebaso,293365.0,0.003,False,False,True,MoraraKebaso,0.0,0,Let us have an honest conversation about Ruaraka land. This case started in 1981 when Matiangi was 13 years ol
1155,2,Raz_arc,438.0,0.175,False,True,False,,,1,@georgediano You stop finishing your tweets with #RutomustGo so tunajua side uko
1156,2,reformedson30,570.0,0.204,False,True,False,,,0,@Kenyans Matiangi is a no nonsense he would recover all stolen money na hakuna politician who would try to pay
1157,2,PurpleRain69824,10209.0,0.222,True,False,False,,,1,"@geraldbitok Where are the trillions Kasongo has borrowed invested in? Every other project he has attempted, i"
1158,2,kingethuk,36924.0,0.091,True,False,False,,,1,@CaroMuhindi @Maryian96 He won't be on the ballot papers but Kalonzo will
1159,2,Mnauwoo,8855.0,0.248,False,False,False,,,0,The energy is real. The message is clear. The people have spoken.  #SisiNdioSifuna https://t.co/fNSwlGwOmA
1160,2,K24Tv,3217136.0,0.17,False,False,True,K24Tv,0.0,0,Sudi urges Kalonzo to join government https://t.co/gzkLa9YKEj
1161,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,"Russia struck Ukraine's Kyiv region with ballistic missiles and drones on Monday, killing at least 11 people a"
1162,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,Cristiano Ronaldo ataongoza Ureno dhidi ya Uhispania katika Mchuano wa Kombe la Dunia Raundi ya 16 Bora. Tupe 
1163,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,"Some Tanzanians had hoped to protest on Tuesday against ongoing repression, but fear of government threats and"
1164,2,K24Tv,3217136.0,0.17,False,False,True,K24Tv,0.0,0,"Jeremiah Kioni: The difference between me and Gachagua is that he believes in “cousins,” while I focus on Keny"
1165,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,Governor Wavinya Ndeti sacks County Executive for Finance and Revenue Catherine Mutanu minutes before her Coun
1166,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,Explainer: What is Article 27 of FIFA's Disciplinary Code that allows red-carded Balogun to play? https://t.co
1167,2,MutembeiTV,32827.0,0.039,False,False,False,,,0,"JEREMIAH KIONI: ""The United Opposition was a good unit for mobilization. However, it does not have the structu"
1168,2,JaphethOtieno01,15953.0,0.162,False,False,False,,,0,"Sen. Edwin Sifuna was in Kitale, Trans Nzoia County, at Governor Natembeya's home for a 10-hour meeting to pla"
1169,2,K24Tv,3217136.0,0.17,False,False,True,K24Tv,0.0,0,Kindiki says opposition’s delayed candidate plan will not change 2027 outcome https://t.co/bK49Bl9UXX
1170,2,MzalendoWatch,63600.0,0.074,False,False,False,,,0,"This year's #InternationalDayOfParliamentarism theme, Bringing human rights to focus, puts Parliaments to task"
1171,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,"Four suspected gang members shot dead in Kiplombe, Uasin Gishu, County Commander Wilberforce Sicharani says tw"
1172,2,TeyaKevin,251992.0,0.149,False,False,True,TeyaKevin,0.0,0,"The Kericho Green Stadium, which underwent a KSh 408 million facelift less than three years ago ahead of the 2"
1173,2,CCarusheey,1093.0,0.142,True,False,False,,,1,As you all are crying here serious public participation is ongoing in western Kenya from bungoma now here is k
1174,2,Labansila,6462.0,0.155,False,False,False,,,0,@BravinYuri What happened to democracy? Let people be.
1175,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,"Residents of Kaseveni village in Kathiani sub-county, Machakos county, are yet to recover from the shock that "
1176,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,Linda Mwananchi Kisii attack: Last moments of Vincent Osiemo a.k.a Mapinduzi https://t.co/Ga57MWRjQh https://t
1177,2,DMainaNdungu,1740.0,0.199,False,False,False,,,0,"Vincent Osiemo, popularly known as Mapinduzi, from Gionseri in Bobasi lost his life following violence unleash"
1178,2,UzalendoNews_KE,8018.0,0.137,False,False,False,,,0,"Advocate Willis Otieno calls out Interior CS Kipchumba Murkomen over rising national insecurity, labeling him "
1179,2,IgnatiousMuga,3310.0,0.249,False,False,False,,,0,"But honestly, why do you have to hate Sifuna?

It must be excruciatingly painful to hate Sifuna at this point!"
1180,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,"Fresh details have emerged that a distinguished Catholic priest fathered a child, contrary to the vow of celib"
1181,2,Prince13501878,1704.0,0.181,True,False,False,,,1,Bookmark this: The united opposition together with the Linda mwananchi brigade will settle on Sifuna as the pr
1182,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,South Korea's government plans to use a windfall in tax income from artificial intelligence chipmakers to set 
1183,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,"Born different, branded cursed, but saved by surgery and grandmother's love

https://t.co/jHHx4HU5fI"
1184,2,BlackGold2680,49.0,0.113,False,True,False,,,0,@comogolla @paulinenjoroge @vxoid254 If it's DP he will ceremonial. Can you imagine Kalonzo as president and G
1185,2,RaveCozensHardy,6618.0,0.169,False,False,False,,,0,"Why did @andywigmore lie about sending the George Cottrell indictment documents to the Russian Embassy?
Oakesh"
1186,2,BernardKavuli,56767.0,0.118,False,False,False,,,0,Stephen Obiere says that Edwin Sifuna will win the 2027 presidential election. https://t.co/kLV7nkuOwF
1187,2,KinyuaOD,1085.0,0.214,False,False,False,,,0,@HonMoses_Kuria Why is this being done in Ol Kalou alone?
1188,2,Jesseabisheck,13679.0,0.276,True,False,False,,,2,For those who don't know during kibaki time when Kalonzo was vice president. They attended one church in Nairo
1189,2,LeviMunyeri,12446.0,0.01,False,False,False,,,0,It is already decided that Kalonzo is the United Oppositon candidate. The DP slot has been left open. I agree 
1190,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,"Court in Nairobi closes criminal case against Halima Ngache, the woman accused of tracking President Ruto's ai"
1191,2,citizentvkenya,6853809.0,0.159,False,False,True,citizentvkenya,0.0,1,"Wizi wa transfoma Kiamuringa:

Wakazi wa Kiamuringa Mbeere Kusini wakosa umeme

Wezi waliiba na kuharibu trans"
1192,2,Lightcasttvke,8325.0,0.026,False,False,True,Kenyan_Report,64.6,0,"""President Mwai Kibaki, wherever you are, please forgive me for replacing you with a class two drop out and em"
1193,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,Kenya's High Court says the government can't block websites or apps without proper judicial oversight https://
1194,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,Kisii violence: 7 suspects arrested in connection with attack on Linda Mwananchi convoy in Keumbu fail to take
1195,2,CopShakurkihara,16753.0,0.062,False,False,False,,,1,"Jalang'o's sponsor ni Ruto,Kwanza ametoka Ksh 3.5Million kwa empowerment and said ""Siasa ya njaa hatutaki tena"
1196,2,Maryian96,32081.0,0.186,False,False,True,Naomikibandi,1.0,1,@paulinenjoroge @USEmbassyKenya we miss baba ngina so much
1197,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,"Return for our children’s sake, man pleads after wife secretly leaves for Saudi Arabia #NationVerticals https:"
1198,2,Georgeruto001,9637.0,0.194,False,False,False,,,1,"Coming to think of it...

The biggest ""crime""  President William RUTO committed was choosing HARD WORK over HY"
1199,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,Uasu warns Egerton University Council against extending Vice-Chancellor Isaac Kibwage’s tenure https://t.co/Lc
1200,2,collo_____,3147.0,0.177,False,False,False,,,0,"@moneyacademyKE 100 thousands for a a licence, this is the biggest joke ever. They are making operations expen"
1201,2,kevinmogoi5,4305.0,0.304,False,False,False,,,0,"If you have savings in a SACCO, withdraw it and eat it. Kasongo will finish you soon!"
1202,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,"LSK demands swift, thorough, and impartial investigations into the murder of advocate Edward Muthee Kariuki, f"
1203,2,KiptenaiTom,2358.0,0.231,False,False,False,,,0,"@HonMoses_Kuria Mko na jokes, so its today that you guys know this simple fact? Why didn't you do this back in"
1204,2,DCI_Kenya,1980586.0,0.01,False,False,True,DCI_Kenya,0.0,0,"DCI LAUNCHES SPECIALISED BOMB TECHNICIAN TRAINING COURSE

The Directorate of Criminal Investigations (DCI) has"
1205,2,fourtheyenews,6327.0,0.26,True,False,True,citizentvkenya,0.4,1,"@WilliamsRuto President Ruto received a goodwill message from President Idris Mahamat Deby of Chad, which was "
1206,2,Its_thechief,7.0,0.267,False,True,False,,,0,@kipmurkomen You're a disgrace to the national security ticket. Goons everywhere in the country and you here p
1207,2,EduSheru,1192.0,0.271,True,False,False,,,1,"@Maryian96 Wewe ni wapi umeenda ukasikia watu wakisema ""sisi ndio kalonzo""?? Wacha jaba bana,  Kalonzo is the "
1208,2,Georgeruto001,9637.0,0.194,False,False,False,,,0,"Give Murkomen Credit; He Stood Firmly With Ruto When Many Stayed Silent

You may disagree with Senator Cs Kipc"
1209,2,rigathi,1089243.0,0.005,False,False,True,rigathi,0.0,1,"Today was a great day engaging grassroots leaders from Othaya, the land of President Mwai Kibaki.

I have bene"
1210,2,Omushevi,10431.0,0.227,True,False,False,,,1,"@Maryian96 @Kibet_bull Sifuna already has 7M votes kabla Kura ipigwe.
Kalonzo ako na ngapi?"
1211,2,waweru_dr,811.0,0.203,False,True,False,,,0,"@rigathi Now that you are ""forming the next government"" why don't you let ruto finish his term and go 😂"
1212,2,_itsjed_,1154.0,0.244,False,False,False,,,0,To support higher education and accommodation needs for young scholars the government is constructing modern s
1213,2,MutembeiTV,32827.0,0.039,False,False,False,,,0,Gachagua hosts incoming Nairobi Woman Rep Millicent Omanga! https://t.co/a3hL54oIRu
1214,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,"Girls' schools once again stamped their authority  at this year's Nairobi Region Kenya Music Festival.

Girls "
1215,2,edigaga_edga,2627.0,0.163,False,False,False,,,0,@WilliamsRuto Hii story hukuwa mingi kushinda actions
1216,2,I_amMukhtar,147644.0,0.114,False,False,True,I_amMukhtar,0.0,0,@fifamedia @FIFAcom @FIFAWorldCup Nobody is buying this. It's blatant corruption. You need to go.
1217,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,"Rift Valley Regional Secondary Schools Term Two games, which begin in Narok County today, will be no different"
1218,2,kazungumuramba,86.0,0.184,False,True,False,,,0,@rigathi Village elder who can not occupy ANY public office after being impeached as a DP under the 2010 new c
1219,2,hardeyesbull,3.0,0.387,False,True,False,,,0,"@Kenyans So when next year election I hope you will give the whole country gas cylinder,cooker grill and remem"
1220,2,hydcitypolice,544340.0,0.063,False,False,True,hydcitypolice,0.0,0,"𝐌𝐞𝐠𝐚 𝐂𝐨𝐫𝐝𝐨𝐧 𝐚𝐧𝐝 𝐒𝐞𝐚𝐫𝐜𝐡 𝐎𝐩𝐞𝐫𝐚𝐭𝐢𝐨𝐧 𝐂𝐨𝐧𝐝𝐮𝐜𝐭𝐞𝐝 𝐢𝐧 𝐒𝐚𝐧𝐚𝐭𝐡𝐧𝐚𝐠𝐚𝐫 𝐏𝐒 𝐋𝐢𝐦𝐢𝐭𝐬; 𝐈𝐥𝐥𝐞𝐠𝐚𝐥 𝐋𝐢𝐪𝐮𝐨𝐫 𝐒𝐞𝐢𝐳𝐞𝐝, 𝐆𝐚𝐧𝐣𝐚 𝐔𝐬𝐞𝐫𝐬 𝐈𝐝𝐞𝐧𝐭𝐢"
1221,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,Did viral videos tell the whole Summertides story- or just the part the internet wanted you to see? #nationver
1222,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,Machakos Governor Wavinya Ndeti has urged security agencies to move swiftly and arrest suspects who set Machak
1223,2,PeterKariukiKE,44638.0,0.114,False,False,False,,,0,"MURKOMEN WARNS GACHAGUA OVER DIVISIVE POLITICS

Interior CS Murkomen warns Rigathi Gachagua against promoting "
1224,2,jobsabetterinc,59.0,0.452,False,True,False,,,0,"@MusaliaMudavadi Any benefit from my words, because I have no consent and I do not gain any benefit from them,"
1225,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,Nyaribari Chache MP Zeheer Jhanda has failed to honor a DCI summons to record a statement over the alleged att
1226,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,"Apology And Clarification: Sacco Funds

The government will not be seeking SACCO deposits to invest in the Nat"
1227,2,Uherry14,43376.0,0.175,False,False,False,,,0,Geto leo halipiki linajiandaa na Maandamano. https://t.co/PqA78hgeBV
1228,2,FranklineTarus,347.0,0.204,False,True,True,HEBabuOwino,0.9,0,"Babu Owino the No. 1.  MP🔥
The modern Administration Block at Maua Comprehensive School is complete, providing"
1229,2,Adele_lide,34708.0,0.223,False,False,False,,,0,"A section of leaders from Western Kenya has endorsed Edwin Sifuna for Presidency in 2027

The IEBC has propose"
1230,2,Jerry83775179,38.0,0.316,True,True,False,,,2,"@JimmyKings8 Kiambu: ~1.275 million
Murang’a: ~621,000
Nyeri: ~482,000
Kirinyaga: ~376,000
Nyandarua: ~361,000"
1231,2,MelchZedek66192,177.0,0.487,False,True,False,,,1,"@RodgersKipembe Yes, after bribing the electorate"
1232,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,"Twin Venezuela earthquakes kill 3,535 people, injure 16,700 others; thousands missing after entire neighbourho"
