cluster_id,n_posts,n_authors,span_min,median_echo_lag_min,echoes_within_60min,seed_handle,seed_followers,text
18843,3,2,1770.0,545.0,0,ntvkenya,5352499,How Collins Injera found fame in the kitchen after leaving rugby https://t.co/1fbrgxwA4K
18862,5,5,1165.7,1086.5,0,PeopleDailyKe,241444,"Kindiki defends partial sale of state stakes in Safaricom, Kenya Pipeline

Read the whole story here: https://t.co/o5YQ0"
18863,3,3,2553.4,1282.6,1,StandardKenya,2732827,Egypt edge Australia 4-2 on penalties after a 1-1 draw at the end of regulation and full extra time to seal FIFA World C
18882,2,2,376.6,376.6,0,KijanayaKabras,37092,"From what happened at Keumbu in Kisii yesterday, I think Ruto and his boys, Murkomen and Raymond Omollo, will burn this "
18924,2,2,5148.8,5148.8,0,Mubarak_Olad04,946,TUTAM
18938,2,2,15.0,15.0,1,ntvkenya,5352499,Somalia’s allies push for talks as election rhetoric cools https://t.co/DzXzfxj3DN
18957,3,3,11312.1,11123.2,0,ailedenbiriyim_,346,saba da günaydın arkadaşım 🧘‍♀️ https://t.co/tnOPsdpap5
18961,2,2,113.0,113.0,0,CapitalFMKenya,1617330,Linda Mwananchi returns to Mt Kenya ahead of Ol Kalou by-election https://t.co/DHLl0TpAI9
18968,5,2,2478.9,49.0,1,NationAfrica,4265144,Bill seeks single agency to protect intellectual property rights https://t.co/jUaVVDIuJ9
19013,3,2,6158.8,6158.8,0,StandardKenya,2732827,The Ethics and Anti-Corruption Commission (EACC) has begun the process of  recovering Sh1.5 billion paid as compensation
19025,2,2,0.0,0.0,1,KTNNewsKE,879240,"Girls' schools once again stamped their authority  at this year's Nairobi Region Kenya Music Festival.

Girls swept top "
19031,3,2,262.7,262.4,0,KTNNewsKE,879240,A dramatic high-speed chase unfolded in Kisii Town after a Subaru driver allegedly fled the scene of an accident in whic
19033,2,2,23.6,23.6,1,HildaNewton21,955260,UMOJA WA WAENDESHAJI WA VYOMBO VYA USAFIRI DAR ES SALAAM WAUNGA MKONA MAANDAMANO YA 7/7 https://t.co/UVpWsX5ivg
19034,3,3,317.2,316.7,0,MariaSTsehai,1373055,"Leo #MariaSpaces tunajadili Maandamano 7/7
Zikiwa zimebaki masaa kadhaa leo tutajadili 7/7 - madai yetu, maandalizi na j"
19061,2,2,0.0,0.0,1,NationAfrica,4265144,Why WhatsApp usernames will reshape how Kenyans connect https://t.co/QJ9Es6ZTl2
19077,3,2,1791.5,326.5,0,NationAfrica,4265144,"Weaponised AI: How online attacks are silencing Africa’s women leaders
https://t.co/R91dzxHkf6"
19089,2,2,281.0,281.0,0,KenyanSays,209881,"“Stop playing politics with the Interior Ministry,”  Uasin Gishu Senator Mandago lectures CS Kipchumba Murkomen. https:/"
19095,2,2,178.7,178.7,0,Kenlelekoiten,8802,Youths For Ruto 2027 https://t.co/qmpL9RZZhp
19138,2,2,1375.6,1375.6,0,StandardKenya,2732827,"OPINION: When Saba Saba meant one man

https://t.co/rQmT1AV0TF"
19197,3,3,465.5,246.2,1,rigathi,1089234,"Congratulations, Hon. Sammy Douglas Kamau Waweru, on your historic election as the Member of Parliament for OlKalou Cons"
19257,2,2,80.7,80.7,0,StandardKenya,2732827,"Seven American humanitarian workers are spending 21 days under medical observation in Kenya not because they are ill, bu"
19297,3,2,123.7,116.4,0,StandardKenya,2732827,"Aviation workers union issues strike notice effective Monday next week, cite ignored 12-year Collective Bargaining Agree"
19309,2,2,1.2,1.2,1,omwambaKE,1319220,"Sammy Kamau Ngotho of DCP has taken a commanding lead with 35,228 votes in the provisional results after votes from 144 "
19312,2,2,98.6,98.6,0,MwendiaJnr,220594,"It’s funny how when the broad-based government won those by-elections in Mbeere North, Banisa, Malava, Magarini, Emurua "
19329,2,2,360.1,360.1,0,StandardKenya,2732827,"PETER KIMANI: The refinery fit for Lamu is that of 'creative minds' if only we use our heads

https://t.co/t8wJ2Z8EDe"
19349,3,3,1561.8,1026.4,0,nishachar_11,1242,@ShashiTharoor https://t.co/S4hzI5bH6C
19377,2,2,2.4,2.4,1,StandardKenya,2732827,"Police launch probe after suspected criminals broke into PCEA Githunguchu Church in Ndeiya, Kiambu, stealing electronics"
19387,2,2,445.1,445.1,0,leeoffishal,46,"@FabrizioRomano Ankara Messi, Ankara Messi, Ankara MESSI!! https://t.co/Bn9K4WiutM"
19406,2,2,0.8,0.8,1,KTNNewsKE,879240,"For more than a century, our commitment has remained the same: Facts First.
When the conversation gets louder, facts mat"
19411,2,2,69.5,69.5,0,ntvkenya,5352499,Shift as Africa drives more than 40pc of Kenya's export earnings https://t.co/3dfQWfMMN3 https://t.co/miEQFgEam5
19413,2,2,137.9,137.9,0,IsralMutombo11,801785,"Après le lancement des opérations d’assainissement de la capitale, le général Kasongo Kabwik a donné les instructions à "
19446,2,2,675.8,675.8,0,itskipronoh,224584,"Dear Eric Wamumbi,

Don’t defend your Mathira MP seat in 2027. Save your money and your time—because the same wrath is c"
19563,3,2,419.3,419.3,0,StandardKenya,2732827,Former Nairobi County Finance Executive Charles Kerich has been  spared a three-month jail term after the High Court set
19577,2,2,1.2,1.2,1,citizentvkenya,6853796,Rigathi Gachagua: 68 women have reported to us that they were raped by the hooded thugs sent by William Ruto. William Ru
19617,4,2,1745.0,265.0,0,NationAfrica,4265144,"Charles Onyango-Obbo: Sly thieves, and showy thieves 
https://t.co/RK1zNGzar3"
19619,2,2,134.8,134.8,0,KTNNewsKE,879240,"OPINION: Here is evidence that Kenya is following in Haiti's footsteps

https://t.co/vDdp1CfJsp"
19631,3,2,1305.0,1305.0,0,ntvkenya,5352499,"Saba Saba protests: How bullet in leg ruined my family

Peterson Munyi, 44, was shot by police during the Saba Saba prot"
19645,3,3,931.1,560.1,0,rigathi,1089234,"Mr. William Ruto has spent over Kshs. 1 billion on bribes in Ol Kalou Constituency, and it is not working.

And it will "
19646,4,4,6695.3,3802.3,0,MykBrynn,1472,@JoelJirane Kasongo must go
19702,3,3,309.9,213.0,0,StandardKenya,2732827,Kwale ODM supporters walk out of broad-based meeting https://t.co/2VDb8qb5km
19705,2,2,6.7,6.7,1,Bizydan,10836,Umoja wa Watanzania umethibitisha tena kuwa ni nguvu isiyoweza kushindwa. Wanaharakati waliolipwa na mataifa ya ng'ambo 
19734,3,2,1712.2,692.2,0,ntvkenya,5352499,Stellah Bosire: Crisis of misusing antibiotics https://t.co/LKhGFwf02V
19771,3,3,160.0,84.0,1,Kenyans,2736581,Senator Methu parades a government-issued mattress at a DCP Rally in Ol Kalou https://t.co/bfBJec4Jpw
19798,2,2,177.7,177.7,0,Gitz__,57406,"IEBC is all Bark, No Bite - The Standard ! https://t.co/GZ9dOKCjRJ"
19801,2,2,104.1,104.1,0,CCarusheey,1093,"By now you should know nobody intimidates lindamwananchi hii ni jeshi ya baba full pack 💯
#SisiNdioSifuna https://t.co/I"
19833,2,2,54.1,54.1,1,ntvkenya,5352499,England beat Norway 2-1 in extra time of 2026 Fifa World Cup quarter-finals to qualify for the semi-finals; the teams ha
19841,2,2,1036.1,1036.1,0,ntvkenya,5352499,"Gachagua to seek Uhuru Kenyatta’s guidance

Rigathi Gachagua now says that once he concludes his 45-day Wamunyoro consul"
19843,4,2,1290.7,648.0,0,NationAfrica,4265144,"EACC probes alleged theft of Sh17m Nairobi Water union dues 
https://t.co/8sItiDFtBp"
19852,3,3,225.4,184.1,0,LawSocietyofKe,38385,"LSK Statement on the Ol Kalou Parliamentary By-Election.

The Law Society of Kenya is concerned by reports of electoral "
19856,2,2,99.0,99.0,0,ntvkenya,5352499,"Jubilee's Wilson Kigwa campaigns in Kariam, Ol Kalou, as candidates hold final rallies on Monday https://t.co/kjR75sDgWZ"
19863,2,2,0.2,0.2,1,KTNNewsKE,879240,Suspect allegedly involved in robbery at a restaurant in Spring Valley gunned down after a shootout with police in Joska
19879,3,2,689.7,689.7,0,NationAfrica,4265144,"Holy crackdown: Bishop suspends seven priests, bans bars and private business https://t.co/bvg8EpYSKY"
19886,2,2,7.0,7.0,1,ntvkenya,5352499,Ol Kalou by-election: Voting begins at Silanga Polling Station https://t.co/ffk55TLw24
19891,5,2,1056.2,126.2,0,NationAfrica,4265144,Ol Kalou: High turnout as thousands cast ballot in litmus test by-election https://t.co/p1kukygRlH
19893,3,3,19080.2,18633.1,0,newto_code_14,15986,@Chipukizii #SisiNdioSifuna
19968,3,2,1810.0,223.1,0,NationAfrica,4265144,"Talanta Stadium: State faces critical Sh7bn payment deadline 
https://t.co/UrZE78VyAn"
19985,2,2,85.0,85.0,0,NationAfrica,4265144,"Why Opposition power struggle faces even bigger test in governor, MP seats https://t.co/rF5gBqFe0U"
19990,2,2,187.5,187.5,0,CaptainKipkorir,15806,Deputy President Prof. Kithure Kindiki today donated a new vehicle to the Methodist Church in Kenya for use by the Bisho
20031,3,2,445.1,7.2,1,KTNNewsKE,879240,"Police have detained 'Niko Kadi' mobiliser Allans Ademba in Ol Kalou, the activist said, as residents voted Thursday in "
20062,2,2,44.4,44.4,1,KBCChannel1,937904,"CS Murkomen vows tough action against individuals sponsoring banditry.

#WorldcupIkoKBC https://t.co/Vvd54gLL4u"
20073,2,2,0.0,0.0,1,StandardKenya,2732827,"Globally, there are 23 species of vultures divided into two main groups: New-world vultures (found in the Americas) and "
20121,2,2,0.0,0.0,1,KTNNewsKE,879240,The confirmation that an American doctor contracted Ebola while treating patients in the Democratic Republic of Congo ha
20125,4,2,1765.0,120.0,0,NationAfrica,4265144,"Two men, five dead and dark secrets behind Kiambu's family murder-suicides 
https://t.co/C2bc5EiZtB"
20140,2,2,457.5,457.5,0,NationAfrica,4265144,The cost of mixing politics and business: Painful lessons https://t.co/cJbLRcLprE
20161,2,2,467.6,467.6,0,Wamkazini,19323,"If they truly left UDA, why are Kang'ata, Nyoro, Methu and Malala still holding UDA positions while campaigning with the"
20167,2,2,90.7,90.7,0,StandardKenya,2732827,The National Government faces fresh accusations of imposing development projects on the people in Meru after residents o
20184,2,2,2397.1,2397.1,0,OleSaidimu001,245,@AlionyaRoseline Hawa si wa tutam
20204,2,2,150.4,150.4,0,biznakenya,10294,"Deputy President Kithure Kindiki has directed all ministries, state departments and agencies to fully embrace the eCitiz"
20257,3,2,689.4,689.4,0,KTNNewsKE,879240,"Growing up, I knew Saba Saba through the name Raila Odinga. To me, it wasn't a chapter in Kenya's democratic history; it"
20327,3,2,977.8,212.7,0,StandardKenya,2732827,Tuesday marked 23 days since former Deputy President Rigathi Gachagua started his 45-day retreat at his Wamunyoro reside
20340,4,4,938.6,670.9,1,JaviourOchieng,18,"@abbiezuena I am Javiour Ochieng Onyango from Alego-Usonga and our beloved Upanda village, I support Edwin Watenya Sifun"
20344,2,2,47.8,47.8,1,ntvkenya,5352499,"Zimbabwe’s Mnangagwa signs law extending his presidency to 2030

https://t.co/TeB8i49c5U"
20346,3,2,1089.5,374.5,0,ntvkenya,5352499,Campaign cash caps: Push to stop politicians from buying seats https://t.co/yKvb4ATaHh
20359,2,2,71.8,71.8,0,citizentvkenya,6853796,"108,858 students applied for various courses through KUCCPS; CEO Wahome says 6,500 applied for Bachelor of medicine agai"
20380,2,2,2.2,2.2,1,StandardKenya,2732827,Ministry of Education extends university transfer window from two weeks to one month; CS Ogamba says move will give stud
20383,6,6,4947.9,213.8,0,AmbokoJH,82033,"The Sovereign Wealth Fund Bill 2026 has been signed into law this morning. 

Kenya now has a Sovereign Wealth Fund which"
20415,2,2,434.6,434.6,0,StandardKenya,2732827,Five health workers' unions have issued Kakamega Governor Fernandes Barasa with a three-day ultimatum to resolve a stand
20420,2,2,318.8,318.8,0,raphaelmusau,348,@abbiezuena I am Raphael Musau mzee mkamba mzaliwa wa Mombasa and I fully support Edwin Wakenya Sifuna. #SisiNdioSifuna
20421,3,3,1463.0,839.7,0,supertanskiii,229455,@OneFinanceGuy @IsabelOakeshott https://t.co/gTaeNbsG5I
20441,3,3,424.4,236.5,1,CaptainKipkorir,15806,"KSh2 TRILLION DANGOTE REFINERY FOR KENYA. 

""I have asked the Deputy President, Prof. Kithure Kindiki to chair the gover"
20490,3,2,5780.6,4219.3,0,thekenyatimes,34378,"Advocate Ndegwa Njiru predicts that DCP candidate Sammy Kamau Ngotho will win the Ol Kalou constituency by-election, whi"
20511,2,2,116.1,116.1,0,Madikizela_Win,26486,Fabricated digital narratives cannot hide the massive defeat suffered by radical agitators. Tanzania remained beautifull
20538,5,5,808.8,332.9,1,_KithureKindiki,99052,"3 billion shillings will be disbursed to 122,000 NYOTA beneficiaries across Kenya tomorrow."
20568,2,2,0.0,0.0,1,NationAfrica,4265144,"July 15–16 is all about bold moves, innovation, and the vibe of tomorrow.
From gaming battles to AI breakthroughs, the e"
20574,3,2,956.9,8.2,1,ntvkenya,5352499,Tanzania report raises red flags for Kenya's sole KEBS imports vehicle inspector https://t.co/hTrIVnhBKQ https://t.co/I6
20581,2,2,16.5,16.5,1,ntvkenya,5352499,UDA campaign merchandise is seen strewn along Ol Kalou-Nyahururu Road on the last day of by-election campaigns. https://
20587,4,2,1005.1,255.0,0,StandardKenya,2732827,"OPINION: We keep losing the war on GBV because we're fighting the wrong battle

https://t.co/QdEbEX0OgX"
20597,2,2,3.3,3.3,1,StandardKenya,2732827,"High Court suspends Executive Order placing IPOA under Interior Ministry, preserving its independence; Respondents have "
20600,3,2,194.9,104.9,0,StandardKenya,2732827,"For about a week now, Wakulima Market, the largest store for fresh produce in Nairobi, has been without power in a move "
20660,5,2,480.1,10.0,1,KTNNewsKE,879240,Parliament has directed Lands and Housing Cabinet Secretary Alice Wahome to appear for a Speaker’s Kamukunji next Thursd
20665,5,5,23828.6,15973.1,0,justTristy,8429,@Kenyans Murkomen anasema aje
20678,2,2,17400.4,17400.4,0,MariaSTsehai,1373055,"Bado siku 10
🔥
#Maandamano77 #SamiaMustGo #JusticeForMO29 #FreeTunduLissu https://t.co/Ewqp7aVuSZ"
20760,4,2,2245.0,10.0,1,KTNNewsKE,879240,"Widows of former MP Mark Too are embroiled in a legal battle over the late MP's multi-million properties.
The widows, Ma"
20770,2,2,27.0,27.0,1,StandardKenya,2732827,"At least 14 people killed, 78 others injured in two-day US-Iran air strikes; Tehran health ministry says 47 of those wou"
20802,2,2,166.5,166.5,0,StandardKenya,2732827,"OPINION: Letter from Mogadishu: Somalia peacekeeping force in jeopardy as Trump cuts funds

https://t.co/0mAR5lwPSF http"
20814,5,2,1905.0,370.0,0,NationAfrica,4265144,"Fifa World Cup: Tournament breaks record for coaching casualties 
https://t.co/RMDxr6Ns2l"
20822,2,2,1800.0,1800.0,0,K24Tv,3217136,Gachagua: I will consult Uhuru before announcing my next political move https://t.co/ieHgfqjIOw
20840,2,2,1589.8,1589.8,0,ntvkenya,5352499,Creditors seek to eject United Insurance liquidator Kamal Bhatt over Sh151m row https://t.co/BnshHvkZzK https://t.co/8KF
20841,6,6,854.6,724.1,0,KBCChannel1,937904,"DP Kithure Kindiki has urged Mt. Kenya residents to back President William Ruto's re-election bid in 2027, saying it off"
20844,2,2,68.8,68.8,0,AnuarSaddat,38476,"Ruto has invited 20,000 people from Ol Kalou to State House on the 15th of this month.  Each attendee has been promised "
20948,2,2,1.2,1.2,1,yokuty12,11464,"Tonight's conversation promises an engaging discussion on Kenya's political landscape. Will the debate settle on ""Kalonz"
20983,2,2,0.0,0.0,1,KTNNewsKE,879240,The government will begin taking action against public officers implicated in the manipulation of the public service pay
21026,4,4,14262.4,13248.0,1,Sarahlei3,1546,@Wangeci1Ann @karigoh Saba saba
21038,4,2,2646.9,6.9,1,NationAfrica,4265144,"Ghana's World Cup exit down to inexperience, says Queiroz 
https://t.co/3s200zBc38"
21039,3,2,1778.5,383.5,0,NationAfrica,4265144,Fresh abduction claims put Ruto-Raila pact under scrutiny https://t.co/GJauiAgxts
21046,2,2,11.7,11.7,1,CCarusheey,1093,"Good morning from Mr president kitu inatutenganisha na statehouse ni miezi tu,,,
#sisindiosifuna https://t.co/eUfC9uP0EZ"
21122,2,2,0.1,0.1,1,StandardKenya,2732827,"Speaking during a high-level virtual event focused on keeping clean cooking at the top of Africa's development agenda, t"
21135,2,2,0.0,0.0,1,KTNNewsKE,879240,The recent gazettement of draft campaign finance guidelines by the Independent Electoral and Boundaries Commission (IEBC
21138,2,2,0.1,0.1,1,KTNNewsKE,879240,In a judgment delivered by Justice Oscar Angote yesterday ruled in favour of Tom Brown Limited and former Kilome MP John
21150,4,2,1835.0,165.2,0,NationAfrica,4265144,"Mueni of Bolo Bespoke on pregnancy and treating nannies well 
https://t.co/jwgwlwhf0B"
21167,2,2,98.5,98.5,0,JaphethOtieno01,15953,"Statement from Linda mwananchi spokesperson Hon Caroli Omondi MP.
#SisiNdioSifuna https://t.co/Ys4WRQgWqc"
21169,3,2,1093.0,1093.0,0,WanjiruJenty,65,"These so-called activists are terrorists in disguise, plotting to destroy Tanzania via youth-led violence on Saba Saba. "
21176,3,2,376.2,61.2,0,KTNNewsKE,879240,"OPINION: Ol Kalou bribery confirms politicians like it when Kenyans remain poor

https://t.co/2MJ0TuptOv"
21221,2,2,1456.2,1456.2,0,Ibrahimsanchoo,2571,@kipmurkomen 💚❤️🤝
21331,2,2,117.7,117.7,0,Eastleighvoice,33789,Protesters wail as they are arrested and bundled into a Subaru Outback during Saba Saba demonstrations in Nairobi. https
21405,3,3,0.7,0.7,2,clayton__y,908,@MusaliaMudavadi @ForeignOfficeKE @Diaspora_KE Very nice omwami
21409,2,2,76.1,76.1,0,pascal_masinde,271,@Retweet_tablike It's coming
21453,2,2,183.0,183.0,0,UniqueBeliefs,1942,@Kenyans Construction will be stopped immediately the by-elections are over.
